User Name,Source,Title,Author,Keywords,Published Date,Heading,Subheading,ISBN,Amazon URL
powellsbooks,https://www.powells.com/post/lists/best-nonfiction-of-2019,Best Nonfiction of 2019 ,Keith Mosman,nonfiction,,,,,
,,,,,,,,9781477316481,
,,,,,,,,9780307958020,
,,,,,,,,9781451642292,
,,,,,,,,9781555978273,
,,,,,,,,9781612197494,
,,,,,,,,9780385521314,
,,,,,,,,9780802125088,
,,,,,,,,9780393242140,
,,,,,,,,9781644450031,
,,,,,,,,9780525510543,
